Country Code,Country Name,Survey Year,Indicator,Characteristic Category,Characteristic Label,Value,gender
ET,Ethiopia,2011,if she refuses to have sex with him,Marital status,Married or living together,44.6,Women
ET,Ethiopia,2011,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",38.1,Women
ET,Ethiopia,2011,if she refuses to have sex with him,Marital status,Never married,25,Women
ET,Ethiopia,2011,for at least one specific reason,Education,No education,78.9,Women
ET,Ethiopia,2011,for at least one specific reason,Education,Primary,64.6,Women
ET,Ethiopia,2011,for at least one specific reason,Education,Secondary,41.6,Women
ET,Ethiopia,2011,for at least one specific reason,Education,Higher,21.7,Women
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Lowest,80.9,Women
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Second,78,Women
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Middle,76,Women
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Fourth,70.6,Women
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Highest,45.8,Women
ET,Ethiopia,2011,for at least one specific reason,Marital status,Married or living together,73.7,Women
ET,Ethiopia,2011,for at least one specific reason,Marital status,"Widowed, divorced, separated",67.7,Women
ET,Ethiopia,2011,for at least one specific reason,Marital status,Never married,56.6,Women
ET,Ethiopia,2011,if she burns the food,Education,No education,31.1,Men
ET,Ethiopia,2011,if she burns the food,Education,Primary,22,Men
ET,Ethiopia,2011,if she burns the food,Education,Secondary,8.8,Men
ET,Ethiopia,2011,if she burns the food,Education,Higher,1.6,Men
ET,Ethiopia,2011,if she burns the food,Wealth quintile,Lowest,33.3,Men
ET,Ethiopia,2011,if she burns the food,Wealth quintile,Second,29.1,Men
ET,Ethiopia,2011,if she burns the food,Wealth quintile,Middle,26.3,Men
ET,Ethiopia,2011,if she burns the food,Wealth quintile,Fourth,20.6,Men
ET,Ethiopia,2011,if she burns the food,Wealth quintile,Highest,6.4,Men
ET,Ethiopia,2011,if she burns the food,Marital status,Married or living together,21.9,Men
ET,Ethiopia,2011,if she burns the food,Marital status,"Widowed, divorced, separated",24.9,Men
ET,Ethiopia,2011,if she burns the food,Marital status,Never married,21.6,Men
ET,Ethiopia,2011,if she argues with him,Education,No education,36.5,Men
ET,Ethiopia,2011,if she argues with him,Education,Primary,25.7,Men
ET,Ethiopia,2011,if she argues with him,Education,Secondary,10.5,Men
ET,Ethiopia,2011,if she argues with him,Education,Higher,3.9,Men
ET,Ethiopia,2011,if she argues with him,Wealth quintile,Lowest,37.6,Men
ET,Ethiopia,2011,if she argues with him,Wealth quintile,Second,33.7,Men
ET,Ethiopia,2011,if she argues with him,Wealth quintile,Middle,30.6,Men
ET,Ethiopia,2011,if she argues with him,Wealth quintile,Fourth,23.5,Men
ET,Ethiopia,2011,if she argues with him,Wealth quintile,Highest,10.2,Men
ET,Ethiopia,2011,if she argues with him,Marital status,Married or living together,26.7,Men
ET,Ethiopia,2011,if she argues with him,Marital status,"Widowed, divorced, separated",27.8,Men
ET,Ethiopia,2011,if she argues with him,Marital status,Never married,24.5,Men
ET,Ethiopia,2011,if she goes out without telling him,Education,No education,37.1,Men
ET,Ethiopia,2011,if she goes out without telling him,Education,Primary,24.1,Men
ET,Ethiopia,2011,if she goes out without telling him,Education,Secondary,11.7,Men
ET,Ethiopia,2011,if she goes out without telling him,Education,Higher,4.8,Men
ET,Ethiopia,2011,if she goes out without telling him,Wealth quintile,Lowest,36.1,Men
ET,Ethiopia,2011,if she goes out without telling him,Wealth quintile,Second,33.2,Men
ET,Ethiopia,2011,if she goes out without telling him,Wealth quintile,Middle,29.6,Men
ET,Ethiopia,2011,if she goes out without telling him,Wealth quintile,Fourth,22.1,Men
ET,Ethiopia,2011,if she goes out without telling him,Wealth quintile,Highest,11.5,Men
ET,Ethiopia,2011,if she goes out without telling him,Marital status,Married or living together,27,Men
ET,Ethiopia,2011,if she goes out without telling him,Marital status,"Widowed, divorced, separated",28.1,Men
ET,Ethiopia,2011,if she goes out without telling him,Marital status,Never married,22.9,Men
ET,Ethiopia,2011,if she neglects the children,Education,No education,40.1,Men
ET,Ethiopia,2011,if she neglects the children,Education,Primary,30.5,Men
ET,Ethiopia,2011,if she neglects the children,Education,Secondary,16.6,Men
ET,Ethiopia,2011,if she neglects the children,Education,Higher,7,Men
ET,Ethiopia,2011,if she neglects the children,Wealth quintile,Lowest,41.1,Men
ET,Ethiopia,2011,if she neglects the children,Wealth quintile,Second,39.9,Men
ET,Ethiopia,2011,if she neglects the children,Wealth quintile,Middle,33.3,Men
ET,Ethiopia,2011,if she neglects the children,Wealth quintile,Fourth,28.5,Men
ET,Ethiopia,2011,if she neglects the children,Wealth quintile,Highest,14.8,Men
ET,Ethiopia,2011,if she neglects the children,Marital status,Married or living together,30.4,Men
ET,Ethiopia,2011,if she neglects the children,Marital status,"Widowed, divorced, separated",37.9,Men
ET,Ethiopia,2011,if she neglects the children,Marital status,Never married,29.5,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Education,No education,29.7,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Education,Primary,21.6,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Education,Secondary,8.8,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Education,Higher,3.4,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Wealth quintile,Lowest,31,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Wealth quintile,Second,29.2,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Wealth quintile,Middle,24.5,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Wealth quintile,Fourth,19.9,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Wealth quintile,Highest,7.8,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Marital status,Married or living together,20.7,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",23.9,Men
ET,Ethiopia,2011,if she refuses to have sex with him,Marital status,Never married,22,Men
ET,Ethiopia,2011,for at least one specific reason,Education,No education,58.8,Men
ET,Ethiopia,2011,for at least one specific reason,Education,Primary,45.2,Men
ET,Ethiopia,2011,for at least one specific reason,Education,Secondary,26.6,Men
ET,Ethiopia,2011,for at least one specific reason,Education,Higher,11.5,Men
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Lowest,57.9,Men
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Second,55.3,Men
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Middle,51.5,Men
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Fourth,42.9,Men
ET,Ethiopia,2011,for at least one specific reason,Wealth quintile,Highest,24.9,Men
ET,Ethiopia,2011,for at least one specific reason,Marital status,Married or living together,45.3,Men
ET,Ethiopia,2011,for at least one specific reason,Marital status,"Widowed, divorced, separated",49.8,Men
ET,Ethiopia,2011,for at least one specific reason,Marital status,Never married,44.1,Men
ET,Ethiopia,2016,if she burns the food,Education,No education,49.3,Women
ET,Ethiopia,2016,if she burns the food,Education,Primary,39.4,Women
ET,Ethiopia,2016,if she burns the food,Education,Secondary,17.7,Women
ET,Ethiopia,2016,if she burns the food,Education,Higher,6.4,Women
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Lowest,50.3,Women
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Second,50.5,Women
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Middle,46.9,Women
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Fourth,41.4,Women
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Highest,19.5,Women
ET,Ethiopia,2016,if she burns the food,Marital status,Married or living together,43.8,Women
ET,Ethiopia,2016,if she burns the food,Marital status,"Widowed, divorced, separated",37.1,Women
ET,Ethiopia,2016,if she burns the food,Marital status,Never married,30.5,Women
ET,Ethiopia,2016,if she argues with him,Education,No education,50.9,Women
ET,Ethiopia,2016,if she argues with him,Education,Primary,42.3,Women
ET,Ethiopia,2016,if she argues with him,Education,Secondary,21.4,Women
ET,Ethiopia,2016,if she argues with him,Education,Higher,9.6,Women
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Lowest,52.5,Women
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Second,53.4,Women
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Middle,48,Women
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Fourth,41.6,Women
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Highest,24.3,Women
ET,Ethiopia,2016,if she argues with him,Marital status,Married or living together,46.4,Women
ET,Ethiopia,2016,if she argues with him,Marital status,"Widowed, divorced, separated",39.7,Women
ET,Ethiopia,2016,if she argues with him,Marital status,Never married,32.3,Women
ET,Ethiopia,2016,if she goes out without telling him,Education,No education,52.2,Women
ET,Ethiopia,2016,if she goes out without telling him,Education,Primary,42.3,Women
ET,Ethiopia,2016,if she goes out without telling him,Education,Secondary,25.2,Women
ET,Ethiopia,2016,if she goes out without telling him,Education,Higher,11.7,Women
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Lowest,51.2,Women
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Second,54.6,Women
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Middle,48.9,Women
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Fourth,42.8,Women
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Highest,27.1,Women
ET,Ethiopia,2016,if she goes out without telling him,Marital status,Married or living together,47.5,Women
ET,Ethiopia,2016,if she goes out without telling him,Marital status,"Widowed, divorced, separated",38.7,Women
ET,Ethiopia,2016,if she goes out without telling him,Marital status,Never married,34.4,Women
ET,Ethiopia,2016,if she neglects the children,Education,No education,54.5,Women
ET,Ethiopia,2016,if she neglects the children,Education,Primary,47.7,Women
ET,Ethiopia,2016,if she neglects the children,Education,Secondary,31.2,Women
ET,Ethiopia,2016,if she neglects the children,Education,Higher,19.6,Women
ET,Ethiopia,2016,if she neglects the children,Wealth quintile,Lowest,53.5,Women
ET,Ethiopia,2016,if she neglects the children,Wealth quintile,Second,57.9,Women
ET,Ethiopia,2016,if she neglects the children,Wealth quintile,Middle,53.6,Women
ET,Ethiopia,2016,if she neglects the children,Wealth quintile,Fourth,47.8,Women
ET,Ethiopia,2016,if she neglects the children,Wealth quintile,Highest,31.9,Women
ET,Ethiopia,2016,if she neglects the children,Marital status,Married or living together,50.8,Women
ET,Ethiopia,2016,if she neglects the children,Marital status,"Widowed, divorced, separated",45.4,Women
ET,Ethiopia,2016,if she neglects the children,Marital status,Never married,39.8,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Education,No education,44,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Education,Primary,32.9,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Education,Secondary,16.1,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Education,Higher,5.6,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Wealth quintile,Lowest,45.2,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Wealth quintile,Second,44.8,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Wealth quintile,Middle,41.4,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Wealth quintile,Fourth,32.9,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Wealth quintile,Highest,17.9,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Marital status,Married or living together,39.4,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",32.7,Women
ET,Ethiopia,2016,if she refuses to have sex with him,Marital status,Never married,23.6,Women
ET,Ethiopia,2016,for at least one specific reason,Education,No education,71.9,Women
ET,Ethiopia,2016,for at least one specific reason,Education,Primary,63.7,Women
ET,Ethiopia,2016,for at least one specific reason,Education,Secondary,41.9,Women
ET,Ethiopia,2016,for at least one specific reason,Education,Higher,26.1,Women
ET,Ethiopia,2016,for at least one specific reason,Wealth quintile,Lowest,70.9,Women
ET,Ethiopia,2016,for at least one specific reason,Wealth quintile,Second,75.7,Women
ET,Ethiopia,2016,for at least one specific reason,Wealth quintile,Middle,70,Women
ET,Ethiopia,2016,for at least one specific reason,Wealth quintile,Fourth,64.7,Women
ET,Ethiopia,2016,for at least one specific reason,Wealth quintile,Highest,43.2,Women
ET,Ethiopia,2016,for at least one specific reason,Marital status,Married or living together,66.6,Women
ET,Ethiopia,2016,for at least one specific reason,Marital status,"Widowed, divorced, separated",63.6,Women
ET,Ethiopia,2016,for at least one specific reason,Marital status,Never married,53.7,Women
ET,Ethiopia,2016,if she burns the food,Education,No education,16.7,Men
ET,Ethiopia,2016,if she burns the food,Education,Primary,12.3,Men
ET,Ethiopia,2016,if she burns the food,Education,Secondary,5.3,Men
ET,Ethiopia,2016,if she burns the food,Education,Higher,3.2,Men
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Lowest,15.3,Men
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Second,15.1,Men
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Middle,13,Men
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Fourth,13.3,Men
ET,Ethiopia,2016,if she burns the food,Wealth quintile,Highest,4.4,Men
ET,Ethiopia,2016,if she burns the food,Marital status,Married or living together,11.5,Men
ET,Ethiopia,2016,if she burns the food,Marital status,"Widowed, divorced, separated",19.8,Men
ET,Ethiopia,2016,if she burns the food,Marital status,Never married,11.4,Men
ET,Ethiopia,2016,if she argues with him,Education,No education,21.5,Men
ET,Ethiopia,2016,if she argues with him,Education,Primary,17.4,Men
ET,Ethiopia,2016,if she argues with him,Education,Secondary,7.9,Men
ET,Ethiopia,2016,if she argues with him,Education,Higher,5.5,Men
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Lowest,19.4,Men
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Second,20,Men
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Middle,18.9,Men
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Fourth,17,Men
ET,Ethiopia,2016,if she argues with him,Wealth quintile,Highest,8,Men
ET,Ethiopia,2016,if she argues with him,Marital status,Married or living together,15.5,Men
ET,Ethiopia,2016,if she argues with him,Marital status,"Widowed, divorced, separated",22.9,Men
ET,Ethiopia,2016,if she argues with him,Marital status,Never married,16.3,Men
ET,Ethiopia,2016,if she goes out without telling him,Education,No education,22.4,Men
ET,Ethiopia,2016,if she goes out without telling him,Education,Primary,17.7,Men
ET,Ethiopia,2016,if she goes out without telling him,Education,Secondary,10.2,Men
ET,Ethiopia,2016,if she goes out without telling him,Education,Higher,5.6,Men
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Lowest,20.2,Men
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Second,20.3,Men
ET,Ethiopia,2016,if she goes out without telling him,Wealth quintile,Middle,20.2,Men
