Country Code,Country Name,Indicator,Characteristic Category,Characteristic Label,gender,first,last,diff,delta
RW,Rwanda,for at least one specific reason,Wealth quintile,Middle,Men,54.3,18.7,-35.599999999999994,negative
RW,Rwanda,for at least one specific reason,Wealth quintile,Fourth,Men,50,18.6,-31.4,negative
RW,Rwanda,for at least one specific reason,Wealth quintile,Highest,Men,35.9,12.5,-23.4,negative
RW,Rwanda,for at least one specific reason,Marital status,Married or living together,Men,42,14.8,-27.2,negative
RW,Rwanda,for at least one specific reason,Marital status,"Widowed, divorced, separated",Men,51.8,19.1,-32.699999999999996,negative
RW,Rwanda,for at least one specific reason,Marital status,Never married,Men,54.8,21,-33.8,negative
UG,Uganda,if she burns the food,Education,No education,Women,27.5,18.3,-9.2,negative
UG,Uganda,if she burns the food,Education,Primary,Women,22.9,16.4,-6.5,negative
UG,Uganda,if she burns the food,Education,Secondary,Women,14.9,8.9,-6,negative
UG,Uganda,if she burns the food,Education,Higher,Women,6.2,3.1,-3.1,negative
UG,Uganda,if she burns the food,Wealth quintile,Lowest,Women,29.7,19.4,-10.3,negative
UG,Uganda,if she burns the food,Wealth quintile,Second,Women,29.2,17.7,-11.5,negative
UG,Uganda,if she burns the food,Wealth quintile,Middle,Women,23.3,14.9,-8.4,negative
UG,Uganda,if she burns the food,Wealth quintile,Fourth,Women,18,13,-5,negative
UG,Uganda,if she burns the food,Wealth quintile,Highest,Women,13.1,6.3,-6.8,negative
UG,Uganda,if she burns the food,Marital status,Married or living together,Women,22.6,12.5,-10.100000000000001,negative
UG,Uganda,if she burns the food,Marital status,"Widowed, divorced, separated",Women,19.5,12.6,-6.9,negative
UG,Uganda,if she burns the food,Marital status,Never married,Women,22.5,16.9,-5.600000000000001,negative
UG,Uganda,if she argues with him,Education,No education,Women,44.2,33.6,-10.600000000000001,negative
UG,Uganda,if she argues with him,Education,Primary,Women,38.7,30.2,-8.500000000000004,negative
UG,Uganda,if she argues with him,Education,Secondary,Women,23.7,19.7,-4,negative
UG,Uganda,if she argues with him,Education,Higher,Women,16.6,7.8,-8.8,negative
UG,Uganda,if she argues with him,Wealth quintile,Lowest,Women,46.9,40.1,-6.799999999999997,negative
UG,Uganda,if she argues with him,Wealth quintile,Second,Women,47.9,32.3,-15.600000000000001,negative
UG,Uganda,if she argues with him,Wealth quintile,Middle,Women,40,25.3,-14.7,negative
UG,Uganda,if she argues with him,Wealth quintile,Fourth,Women,32.8,23.1,-9.699999999999996,negative
UG,Uganda,if she argues with him,Wealth quintile,Highest,Women,21,15,-6,negative
UG,Uganda,if she argues with him,Marital status,Married or living together,Women,39.2,26.2,-13.000000000000004,negative
UG,Uganda,if she argues with him,Marital status,"Widowed, divorced, separated",Women,33.8,24.6,-9.199999999999996,negative
UG,Uganda,if she argues with him,Marital status,Never married,Women,31.3,26.6,-4.699999999999999,negative
UG,Uganda,if she goes out without telling him,Education,No education,Women,60.2,34.8,-25.400000000000006,negative
UG,Uganda,if she goes out without telling him,Education,Primary,Women,58.3,34.3,-24,negative
UG,Uganda,if she goes out without telling him,Education,Secondary,Women,48.4,24.8,-23.599999999999998,negative
UG,Uganda,if she goes out without telling him,Education,Higher,Women,27.9,9.5,-18.4,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Lowest,Women,59,36.6,-22.4,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Second,Women,63.3,35.6,-27.699999999999996,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Middle,Women,60.6,32.2,-28.4,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Fourth,Women,55.6,30.3,-25.3,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Highest,Women,45.6,19.8,-25.8,negative
UG,Uganda,if she goes out without telling him,Marital status,Married or living together,Women,57.5,30.3,-27.2,negative
UG,Uganda,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,55.3,28.9,-26.4,negative
UG,Uganda,if she goes out without telling him,Marital status,Never married,Women,52.9,30.1,-22.799999999999997,negative
UG,Uganda,if she neglects the children,Education,No education,Women,71.2,43.6,-27.6,negative
UG,Uganda,if she neglects the children,Education,Primary,Women,68.5,42.8,-25.700000000000003,negative
UG,Uganda,if she neglects the children,Education,Secondary,Women,61.5,33.2,-28.299999999999997,negative
UG,Uganda,if she neglects the children,Education,Higher,Women,45.5,17.7,-27.8,negative
UG,Uganda,if she neglects the children,Wealth quintile,Lowest,Women,71.7,47.9,-23.800000000000004,negative
UG,Uganda,if she neglects the children,Wealth quintile,Second,Women,73.5,44.2,-29.299999999999997,negative
UG,Uganda,if she neglects the children,Wealth quintile,Middle,Women,69.4,38.6,-30.800000000000004,negative
UG,Uganda,if she neglects the children,Wealth quintile,Fourth,Women,65.4,37.1,-28.300000000000004,negative
UG,Uganda,if she neglects the children,Wealth quintile,Highest,Women,58.7,28.9,-29.800000000000004,negative
UG,Uganda,if she neglects the children,Marital status,Married or living together,Women,69.2,38.3,-30.900000000000006,negative
UG,Uganda,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,62.4,38.1,-24.299999999999997,negative
UG,Uganda,if she neglects the children,Marital status,Never married,Women,64.1,39.1,-24.999999999999993,negative
UG,Uganda,if she refuses to have sex with him,Education,No education,Women,32.2,24.6,-7.600000000000001,negative
UG,Uganda,if she refuses to have sex with him,Education,Primary,Women,24.7,22.1,-2.599999999999998,negative
UG,Uganda,if she refuses to have sex with him,Education,Secondary,Women,14.4,10.7,-3.700000000000001,negative
UG,Uganda,if she refuses to have sex with him,Education,Higher,Women,7.6,4,-3.5999999999999996,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Lowest,Women,31.5,25.8,-5.699999999999999,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Second,Women,31,24.2,-6.800000000000001,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Middle,Women,25.9,20.2,-5.699999999999999,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Fourth,Women,22,15.6,-6.4,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Highest,Women,13.4,8.7,-4.700000000000001,negative
UG,Uganda,if she refuses to have sex with him,Marital status,Married or living together,Women,26.4,18.5,-7.899999999999999,negative
UG,Uganda,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,23.4,19,-4.399999999999999,negative
UG,Uganda,if she refuses to have sex with him,Marital status,Never married,Women,17.6,16.6,-1,negative
UG,Uganda,for at least one specific reason,Education,No education,Women,79.7,55.2,-24.5,negative
UG,Uganda,for at least one specific reason,Education,Primary,Women,78.1,54.4,-23.699999999999996,negative
UG,Uganda,for at least one specific reason,Education,Secondary,Women,70.5,42.9,-27.6,negative
UG,Uganda,for at least one specific reason,Education,Higher,Women,51.4,21.7,-29.7,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Lowest,Women,80.9,60.1,-20.800000000000004,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Second,Women,81.8,56.3,-25.5,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Middle,Women,79.3,49.9,-29.4,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Fourth,Women,75.6,47.8,-27.799999999999997,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Highest,Women,67,36.4,-30.6,negative
UG,Uganda,for at least one specific reason,Marital status,Married or living together,Women,77.3,48.9,-28.4,negative
UG,Uganda,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,73.5,48,-25.5,negative
UG,Uganda,for at least one specific reason,Marital status,Never married,Women,75.4,49.7,-25.700000000000003,negative
UG,Uganda,if she burns the food,Education,No education,Men,18.1,5.6,-12.500000000000002,negative
UG,Uganda,if she burns the food,Education,Primary,Men,19.3,10.1,-9.200000000000001,negative
UG,Uganda,if she burns the food,Education,Secondary,Men,10.6,4.7,-5.8999999999999995,negative
UG,Uganda,if she burns the food,Education,Higher,Men,6.5,1.5,-5,negative
UG,Uganda,if she burns the food,Wealth quintile,Lowest,Men,17.4,7.7,-9.7,negative
UG,Uganda,if she burns the food,Wealth quintile,Second,Men,22.4,9.4,-12.999999999999998,negative
UG,Uganda,if she burns the food,Wealth quintile,Middle,Men,18.6,7.8,-10.8,negative
UG,Uganda,if she burns the food,Wealth quintile,Fourth,Men,17.2,8.4,-8.799999999999999,negative
UG,Uganda,if she burns the food,Wealth quintile,Highest,Men,7.2,3.9,-3.3000000000000003,negative
UG,Uganda,if she burns the food,Marital status,Married or living together,Men,15.2,4.7,-10.5,negative
UG,Uganda,if she burns the food,Marital status,"Widowed, divorced, separated",Men,14.8,5.5,-9.3,negative
UG,Uganda,if she burns the food,Marital status,Never married,Men,18.9,10.9,-7.999999999999998,negative
UG,Uganda,if she argues with him,Education,No education,Men,46.4,15.1,-31.299999999999997,negative
UG,Uganda,if she argues with him,Education,Primary,Men,37.5,28.7,-8.8,negative
UG,Uganda,if she argues with him,Education,Secondary,Men,31.4,19.9,-11.5,negative
UG,Uganda,if she argues with him,Education,Higher,Men,10.9,9.8,-1.0999999999999996,negative
UG,Uganda,if she argues with him,Wealth quintile,Lowest,Men,43.4,28.5,-14.899999999999999,negative
UG,Uganda,if she argues with him,Wealth quintile,Second,Men,46.4,28.2,-18.2,negative
UG,Uganda,if she argues with him,Wealth quintile,Middle,Men,31.8,25.5,-6.300000000000001,negative
UG,Uganda,if she argues with him,Wealth quintile,Fourth,Men,33.4,23.2,-10.2,negative
UG,Uganda,if she argues with him,Wealth quintile,Highest,Men,20.2,14.2,-6,negative
UG,Uganda,if she argues with him,Marital status,Married or living together,Men,36.1,20.3,-15.8,negative
UG,Uganda,if she argues with him,Marital status,"Widowed, divorced, separated",Men,31.9,29.6,-2.299999999999997,negative
UG,Uganda,if she argues with him,Marital status,Never married,Men,33.5,26.3,-7.199999999999999,negative
UG,Uganda,if she goes out without telling him,Education,No education,Men,59.1,23.8,-35.3,negative
UG,Uganda,if she goes out without telling him,Education,Primary,Men,52,27.4,-24.6,negative
UG,Uganda,if she goes out without telling him,Education,Secondary,Men,39,17,-22,negative
UG,Uganda,if she goes out without telling him,Education,Higher,Men,24.9,10.3,-14.599999999999998,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Lowest,Men,58,25.7,-32.3,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Second,Men,55.4,24.3,-31.099999999999998,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Middle,Men,42.5,25.6,-16.9,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Fourth,Men,45.9,24.3,-21.599999999999998,negative
UG,Uganda,if she goes out without telling him,Wealth quintile,Highest,Men,37.2,13.3,-23.900000000000002,negative
UG,Uganda,if she goes out without telling him,Marital status,Married or living together,Men,48.3,19.8,-28.499999999999996,negative
UG,Uganda,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,48,30.5,-17.5,negative
UG,Uganda,if she goes out without telling him,Marital status,Never married,Men,46.8,24.1,-22.699999999999996,negative
UG,Uganda,if she neglects the children,Education,No education,Men,67.5,28.3,-39.2,negative
UG,Uganda,if she neglects the children,Education,Primary,Men,55.9,33.4,-22.5,negative
UG,Uganda,if she neglects the children,Education,Secondary,Men,44.3,24.9,-19.4,negative
UG,Uganda,if she neglects the children,Education,Higher,Men,32.8,13.5,-19.299999999999997,negative
UG,Uganda,if she neglects the children,Wealth quintile,Lowest,Men,58.8,30.7,-28.099999999999998,negative
UG,Uganda,if she neglects the children,Wealth quintile,Second,Men,61.7,31.7,-30.000000000000004,negative
UG,Uganda,if she neglects the children,Wealth quintile,Middle,Men,48.1,31.2,-16.900000000000002,negative
UG,Uganda,if she neglects the children,Wealth quintile,Fourth,Men,51.2,30.4,-20.800000000000004,negative
UG,Uganda,if she neglects the children,Wealth quintile,Highest,Men,42.7,19.9,-22.800000000000004,negative
UG,Uganda,if she neglects the children,Marital status,Married or living together,Men,52.7,22.9,-29.800000000000004,negative
UG,Uganda,if she neglects the children,Marital status,"Widowed, divorced, separated",Men,45.2,34.3,-10.900000000000006,negative
UG,Uganda,if she neglects the children,Marital status,Never married,Men,53.3,34.5,-18.799999999999997,negative
UG,Uganda,if she refuses to have sex with him,Education,No education,Men,27,11.5,-15.5,negative
UG,Uganda,if she refuses to have sex with him,Education,Primary,Men,23.4,16.1,-7.299999999999997,negative
UG,Uganda,if she refuses to have sex with him,Education,Secondary,Men,13.9,7.2,-6.7,negative
UG,Uganda,if she refuses to have sex with him,Education,Higher,Men,7.7,1.9,-5.800000000000001,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Lowest,Men,28.8,14,-14.8,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Second,Men,25,16,-9,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Middle,Men,21.7,14.6,-7.1,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Fourth,Men,18.3,11,-7.300000000000001,negative
UG,Uganda,if she refuses to have sex with him,Wealth quintile,Highest,Men,9.6,4.9,-4.699999999999999,negative
UG,Uganda,if she refuses to have sex with him,Marital status,Married or living together,Men,19.2,9.2,-10,negative
UG,Uganda,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Men,21.9,15.6,-6.299999999999999,negative
UG,Uganda,if she refuses to have sex with him,Marital status,Never married,Men,22.4,14.3,-8.099999999999998,negative
UG,Uganda,for at least one specific reason,Education,No education,Men,77.2,36.5,-40.7,negative
UG,Uganda,for at least one specific reason,Education,Primary,Men,67.3,47.5,-19.799999999999997,negative
UG,Uganda,for at least one specific reason,Education,Secondary,Men,57.7,36.4,-21.300000000000004,negative
UG,Uganda,for at least one specific reason,Education,Higher,Men,38.7,20.2,-18.500000000000004,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Lowest,Men,72.5,46.9,-25.6,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Second,Men,71.7,45.9,-25.800000000000004,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Middle,Men,57.9,43.2,-14.699999999999996,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Fourth,Men,64.3,41.9,-22.4,negative
UG,Uganda,for at least one specific reason,Wealth quintile,Highest,Men,53,28.5,-24.5,negative
UG,Uganda,for at least one specific reason,Marital status,Married or living together,Men,64.1,35.1,-28.999999999999993,negative
UG,Uganda,for at least one specific reason,Marital status,"Widowed, divorced, separated",Men,53.7,48.2,-5.5,negative
UG,Uganda,for at least one specific reason,Marital status,Never married,Men,65.1,46.5,-18.599999999999994,negative
BJ,Benin,if she burns the food,Education,No education,Women,34.6,16.5,-18.1,negative
BJ,Benin,if she burns the food,Education,Primary,Women,24.2,13,-11.2,negative
BJ,Benin,if she burns the food,Education,Secondary,Women,12.8,9.5,-3.3000000000000007,negative
BJ,Benin,if she burns the food,Education,Higher,Women,2,1,-1,negative
BJ,Benin,if she burns the food,Wealth quintile,Lowest,Women,37.9,16.7,-21.2,negative
BJ,Benin,if she burns the food,Wealth quintile,Second,Women,40.3,15.8,-24.499999999999996,negative
